"Quotation Report - Date : January-28, 2026 11:00 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
10000,Q-1192-F7300,FIRESTOP,23 Jun 2016,IQ,Aroma I.B.,B+G+12 Residential Building,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,441894,AED,Ramshad K.,Quotation
10001,Q-1005-V4426,MACRO,22 Jun 2016,IQ,Baku E.S.,BESL-MR9992,Kemppi TIG Torch TTC220,Misc.,Various,21104,USD,Lorelie S.,Quotation
10002,RFQ-982-S9111,MACRO,21 Jun 2016,RFQ,Tatekan C.a.,MFNDU,"ORD-982-1590A-7 QR018, Mod XFMRs 5,6,12,22 Due To ANA",Subcontract,Services,55970,USD, ,Quotation
10003,Q-1192-F7299,FIRESTOP,21 Jun 2016,IQ,Buset C.&.,2B+G+2F Commercial Building Plot No. 367-710 At Umm Al Sheif Dubai,SUPPLY OF SSHOOP-STEEL HOOP,Firestop/ DC 315,Fire,1600,AED,Ramshad K.,Order
10004,Q-1005-F7051,MACRO,21 Jun 2016,IQ,Kitwe P.C.,,DC6150 Cable Coating And  DC310 Fireproof Cable Coating,Firestop/ DC 315,Fire,7425,USD,Karim E.,Quotation
10005,Q-1192-F7298,FIRESTOP,19 Jun 2016,IQ,Aic C.L.,G+4 Typical Residential Building Plot RA-16 Jabal Ali Dubai,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,54673.2,AED,Muhammad F.K.,Quotation
10006,Q-1192-F7297,FIRESTOP,19 Jun 2016,IQ,Ias L.C.,"2B+G+12+R (Residential Bldg At Tecom,Dubai)",Supply Of INSS1186 And D64T50,Firestop/ DC 315,Fire,14531,AED,Ramshad K.,Quotation
10007,Q-1005-E6975,MACRO,16 Jun 2016,IQ,Tatekan C.,MFNDU,Electric Base Board Heater - Dimplex,Electrical,Electrical,5016,USD,Mahesh B.,Order
10008,Q-1005-V4425,MACRO,15 Jun 2016,IQ,Us E.A.,PR 5251986 - Wind Resistant Patio Umbrella,Wind Resistant Patio Umbrella,Misc.,Various,143000,AED,Maricar I.,Quotation
10009,RFQ-982-S9110,MACRO,15 Jun 2016,RFQ,Metron I.,MFNDU,ORD982-S9105-2 Reduction Of Scope Of Power Plant Repair,Subcontract,Services,-16000,USD, ,Order
10010,Q-1005-E6974,MACRO,15 Jun 2016,IQ,Us E.A.,PR 5291957 - US EMBASSY ABU DHABI - LED Light Fixture Assembly. Model: FLUL-22-PS-3000L-40K-1C-277-G-WH. WITH SUITABLE LIGHTING DIMMER,LED Light Fixture Assembly. Model: FLUL-22-PS-3000L-40K-1C-277-G-WH. WITH SUITABLE LIGHTING DIMMER,Electrical,Electrical,35784,AED,Marman I.,Quotation
10011,Q-1192-F7296,FIRESTOP,15 Jun 2016,IQ,Global C.L.,ELITE 09 Sports Residence (B+G+4P+18Typ. Floors Gym Service Roof) Plot No. 682-1382 (LPO GC/E9/898),SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,7670,AED,Waleed B.M.,Order
10012,Q-1192-F7295,FIRESTOP,15 Jun 2016,IQ,Naresco C.L.,B+G+8+GYM Residential/Commercial Building-Glitz 1 & 2,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,110485.5,AED,Venoth T.A.,Quotation
10013,Q-1192-F7294,FIRESTOP,15 Jun 2016,IQ,Modern E.S.,2B+G+12 Residential Building Project Plot 241-381 In Al Nahda-DXB PO# 101605715,SUPPLY OF FM011 And INFS0812,Firestop/ DC 315,Fire,4742.16,AED,Waleed B.M.,Order
10014,Q-1192-F7293,FIRESTOP,15 Jun 2016,IQ,City C.C.,"Residential Building In Arjan, Dubai UAE",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1835.2,AED,Waleed B.M.,Quotation
10015,Q-1192-F7292,FIRESTOP,15 Jun 2016,IQ,City C.C.,"Residential Building In Arjan, Dubai UAE",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,671,AED,Waleed B.M.,Quotation
10016,Q-1192-F7291,FIRESTOP,15 Jun 2016,IQ,Al T.C.,"Residential Building # 105, Al Murraqabat, Dubai UAE",Supply Of INSS1186 And D64T50,Firestop/ DC 315,Fire,2044.2,AED,Waleed B.M.,Order
10017,Q-1192-F7290,FIRESTOP,14 Jun 2016,IQ,Raneen E.C.,2B+G+M+7+R+Floors Residential/ Commercial Building On Plot No. 124-268 In Al Muraqqabat,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,167927,AED,Waleed B.M.,Quotation
10018,Q-1192-F7289,FIRESTOP,14 Jun 2016,IQ,Raneen E.C.,2B+G+M+7+R Floors Residential/Commercial Building On Plot No. 124-268 In Al Muraqqabat,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,6208,AED,Waleed B.M.,Quotation
10019,Q-1192-F7288,FIRESTOP,14 Jun 2016,IQ,Atash P.S.,IRAN PROJECT,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,4290,AED,Samar T.,Quotation
10020,Q-1192-F7287,FIRESTOP,14 Jun 2016,IQ,Aic C.L.,B+G+4 Typical Floors HC Residential Building On Plot No. RA-67 At Residential City In Dubai World Central,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,59452,AED,Muhammad F.K.,Cancled
10021,Q-1192-F7286,FIRESTOP,13 Jun 2016,IQ,Sun E.&.,"Al Habtoor Metropolitan Hotel Dubai,UAE",SUPPLY OF INSS1186-ELASTOMERIC FIRE CAULK,Firestop/ DC 315,Fire,40,AED,Muhammad F.K.,Quotation
10022,RFQ-1192-V4262,FIRESTOP,13 Jun 2016,RFQ,Fujeira R.F.,MVL Firestop Inventory - Rockwool,ROCKWOOL,Building Materials,Various,29417.76,AED, ,Order
10023,Q-1192-F7285,FIRESTOP,13 Jun 2016,IQ,Ias L.C.,"2B+G+12+R (Residential Bldg At Tecom,Dubai) PO # C2601",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,37355,AED,Waleed B.M.,Order
10024,Q-1192-F7284,FIRESTOP,12 Jun 2016,IQ,Delta E.C.,Al Fattan Sky Towers @ Umm Ramool Tower (LPO 00005154),SUPPLY OF INSS1186-Elastomeric Fire Caulk,Firestop/ DC 315,Fire,15900,AED,Waleed B.M.,Order
10025,Q-1192-F7283,FIRESTOP,09 Jun 2016,IQ,Al M.E.,Proposed (G+8+Gym) Residential Building On Plot No. 21-019 Dubai Silicon Oasis Dubai,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,158544,AED,Muhammad F.K.,Quotation
10026,Q-1192-F7282,FIRESTOP,09 Jun 2016,IQ,Dubai E.C.,G+3+Gym Roof At Al Qussais,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,36015,AED,Venoth T.A.,Quotation
10027,Q-1192-F7281,FIRESTOP,08 Jun 2016,IQ,Buset C.&.,2B+G+2F Commercial Building Plot No. 367-710 At Umm Al Sheif Dubai,SUPPLY OF INSS1440 & INFS0812,Firestop/ DC 315,Fire,1974,AED,Ramshad K.,Order
10028,Q-1192-F7280,FIRESTOP,08 Jun 2016,IQ,Al A.C.,G +  4 RESIDENTIAL BUILDING,D64T50 ROCKWOOL 120 X60 X5CM,Firestop/ DC 315,Fire,404,AED,Waleed B.M.,Order
10029,RFQ-982-S9109,MACRO,07 Jun 2016,RFQ,Golden C.C.,MFNDU,ORD-982-S9077-5 Construction Of Remaining BUS STOP (Reinforced Concrete) At Sta.0+500 SW Of Parking 301,Subcontract,Services,5500,USD, ,Order
10030,Q-1192-F7279,FIRESTOP,07 Jun 2016,IQ,Ias L.C.,"2B+G+12+R (Residential Bldg At Tecom,Dubai) PO # C2453",SUPPLY OF INSS1186,Firestop/ DC 315,Fire,4880,AED,Waleed B.M.,Order
10031,Q-1192-F7278,FIRESTOP,07 Jun 2016,IQ,Saleh C.,"Proposed Residential Development On Plot No. JVC 10 OMRP200 At Jumeirah Village Al Barsha South 4th, Dubai",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,54235,AED,Muhammad F.K.,Quotation
10032,Q-1192-F7277,FIRESTOP,06 Jun 2016,IQ,Granada E.E.,Proposed Commercial And Residential Building BINGHATTI PEARLS (2B+G+M+11+HC+R Floors) Plot No. 23-010 Dubai Silicon Oasis,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,178280,AED,Samar T.,Quotation
10033,Q-1192-F7276,FIRESTOP,06 Jun 2016,IQ,Fsime C.L.,,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,5804.7,AED,Venoth T.A.,Quotation
10034,RFQ-982-S9108,MACRO,05 Jun 2016,RFQ,Tatekan C.a.,MFNDU,ORD982-1590A-6 Descope  1  Bus Stop  Along Existing Road D Sta. 0 +  500 At Southwest Side Of Parking 301,Subcontract,Services,-2383.33,USD, ,Quotation
10035,Q-1192-F7275,FIRESTOP,05 Jun 2016,IQ,Rose C.C.,G+9 @ Dubai Land,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1835.2,AED,Ramshad K.,Quotation
10036,Q-1192-F7274,FIRESTOP,05 Jun 2016,IQ,United E.C.,Town Square Development Phase 1-Proposed Construction Of Zahra Apartment Building (G+P+7) On Plot No. 15,SUPPLY OF INSS1186-ELASTOMERIC FIRE CAULK,Firestop/ DC 315,Fire,5.3,AED,Ramshad K.,Quotation
10037,Q-1192-F7273,FIRESTOP,05 Jun 2016,IQ,Global C.L.,ELITE 08 Sports Residence (B+G+4P+18Typ. Floors Gym Service Roof) Plot No. (682-4209) PO# CG/E8/1259,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,71090,AED,Waleed B.M.,Order
10038,Q-1192-F7272,FIRESTOP,05 Jun 2016,IQ,Ias L.C.,"2B+G+12 Floor Project At TECOM,DXB",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,119387.6,AED,Waleed B.M.,Quotation
10039,Q-1005-V6962,MACRO,05 Jun 2016,IQ,M. B.I.,"NYSTROM Access Door, Fire-Rated - 24","NYSTROM Access Door, Fire-Rated - 24",Building Materials,Various,734,USD,Maricar I.,Quotation
10040,Q-1192-F7271,FIRESTOP,05 Jun 2016,IQ,Naresco C.L.,"G+4P+17+R Hotel Apartment Building On Plot JVC18TCP017A @ Jumeirah Village Community Al Barsha South 4th, DXB",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,132170,AED,Waleed B.M.,Quotation
10041,Q-1005-E6973,MACRO,05 Jun 2016,IQ,Us E.A.,PR5310636 - Light Fixtures For The Interior Fountain Lighting System,PR5310636 - Light Fixtures For The Interior Fountain Lighting System,Electrical,Electrical,59645,AED,Marman I.,Quotation
10042,Q-1192-F7270,FIRESTOP,02 Jun 2016,IQ,Technical A.C.,,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,40,AED, ,Cancled
10043,Q-1192-F7269,FIRESTOP,02 Jun 2016,IQ,Technical A.C.,,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,40,AED, ,Cancled
10044,Q-1192-F7268,FIRESTOP,02 Jun 2016,IQ,Technical A.C.,,SUPPLY OF INSS1186 & D64T50,Firestop/ DC 315,Fire,40,AED,Muhammad F.K.,Quotation
10045,Q-1192-F7267,FIRESTOP,02 Jun 2016,IQ,Granite C.C.,ADCO OHB.16.011  REPLACEMENT OF WOODEN PARTITION AND FALSE CEILING AT POWER HOUSE 415 SW GEAR ROOM ?JEBEL DHANNA.,DC333 FIREPROOF PAINT,Firestop/ DC 315,Fire,13500,AED,Karim E.,Quotation
10046,Q-1192-F7266,FIRESTOP,02 Jun 2016,IQ,Jelfar S.E.,2B+G+11 (Two Towers),SUPPLY OF D120T50,Firestop/ DC 315,Fire,588,AED,Waleed B.M.,Order
10047,Q-1192-F7265,FIRESTOP,02 Jun 2016,IQ,Aic C.L.,B+G+4TYP+HC RESIDENTIAL BUILDING ON PLOT NO RB-19 In DUBAI WORLD CENTRAL,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,46546,AED,Muhammad F.K.,Cancled
10048,Q-1192-F7264,FIRESTOP,02 Jun 2016,IQ,Atash P.S.,,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,7456,AED,Samar T.,Quotation
10049,Q-1192-F7263,FIRESTOP,02 Jun 2016,IQ,Buset C.&.,2B + G + 2F Commercial Building Plot No. 367-710 At Umm Al Sheif Dubai,MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,2942,AED,Ramshad K.,Order
10050,RFQ-982-S9107,MACRO,01 Jun 2016,RFQ,Reliance P.C.,MFNDU,ORD-982-S9079-4 Omission Of Power Plant Electrical Works Bldg 199,Subcontract,Services,-17613.07,USD, ,Order
10051,RFQ-982-S9106,MACRO,31 May 2016,RFQ,Macec -.M.,MFNDU,ORD-982-1592A-3 QR006 ? Additional Electrical Feeders Building #301 And #303,Subcontract,Services,3179,USD,Marty A.M.,Order
10052,Q-1192-C6010,FIRESTOP,30 May 2016,IQ,Combined G.C.,"Project: 40 Villas In Abu Dhabi, 232 Villas In Umm Al Quwain",Supply And Application,Polyurethane Foam,Chemicals,9750000,AED,Samar T.,Quotation
10053,Q-1192-F7261,FIRESTOP,29 May 2016,IQ,Zahrat A.C.,G+10 New DM Building,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,98337,AED,Ramshad K.,Quotation
10054,Q-1192-F7260,FIRESTOP,29 May 2016,IQ,Dubco C.L.,2B+G+24FLR+HC DUBAI SPORTS CITY PLOT 682-145(R3a-10),SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,360310,AED,Waleed B.M.,Quotation
10055,Q-1192-F7259,MACRO,29 May 2016,IQ,Future T.C.,,MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,7486.5,AED,Samar T.,Quotation
10056,RFQ-982-S9105,MACRO,29 May 2016,RFQ,Metron I.,MFNDU,ORD982-S9105-1 QR010 ? Power Plant Repairs (Building 199),Subcontract,Services,132600,USD,Marty A.M.,Order
10057,Q-1192-F7258,FIRESTOP,26 May 2016,IQ,Global C.L.,ELITE 09 Sports Residence (B+G+4P+18Typ. Floors+Gym+Service Roof) (LPO E9/SI16/8024),SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,15164,AED,Waleed B.M.,Order
10058,Q-1192-F7257,FIRESTOP,25 May 2016,IQ,Buset C.&.,2B+G+2F Commercial Building Plot No 367-710 At Umm Al Sheif Dubai,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,3114,AED,Ramshad K.,Order
10059,Q-1192-F7256,FIRESTOP,25 May 2016,IQ,Jelfar S.E.,MBCC Project-2B G+11 (Two Towers) LPO # 8346,Supply Of INFS0812-Instumescent Strip,Firestop/ DC 315,Fire,1176,AED,Waleed B.M.,Order
10060,Q-1005-M4013,MACRO,25 May 2016,IQ,Al-futtaim A.&.,US MILITARY AIRFIELDS IN SOUTHERN AFGHANISTAN,AFGHANISTAN EQUIPMENTS - US MILITARY AIRFIELDS IN SOUTHERN AFGHANISTAN,Machine / Equipments,Mechanical,38475,USD,Marman I.,Quotation
10061,RFQ-1192-V4260,FIRESTOP,25 May 2016,RFQ,Century P.P.,MVL FIRESTOP - VENOTH BUSINESS CARD,VENOTH BUSINESS CARD,Building Materials,Various,750,AED, ,Order
10062,Q-1192-F7255,FIRESTOP,25 May 2016,IQ,Ginco C.C.,"Building 3B+G+9 HC On Plot 2480-117, Al Qusais, Dubai",INSS1186 ELASTOMERIC FIRE CAULK,Firestop/ DC 315,Fire,640,AED,Muhammad F.K.,Quotation
10063,Q-1005-V6960,MACRO,25 May 2016,IQ,Us E.A.,PR4600014REV - Articulated Boom Man-lift,ARTICULATED BOOM MAN LIFT,Building Materials,Various,495000,AED,Maricar I.,Quotation
10064,Q-1192-F7254,FIRESTOP,24 May 2016,IQ,Zenith S.C.,B+G+14 Gym Roof-Sports City Dubai,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,63089,AED,Samar T.,Quotation
10065,Q-982-V4257,MACRO,24 May 2016,IQ,Reliance P.C.,MFNDU SUPPLY OF BREEZE WAY MODEL BX 12Q EXPLOSION PROOF EXHAUST FAN,BREEZE WAY MODEL BX 12Q EXPLOSION PROOF EXHAUST FAN,Building Materials,Various,2400,USD,Marman I.,Order
10066,Q-1005-E6972,MACRO,24 May 2016,IQ,Yarash C.&.,MFNDU,Emeregency Lighting Fixture,Electrical,Electrical,47520,USD,Mahesh B.,Quotation
10067,Q-1192-F7253,FIRESTOP,24 May 2016,IQ,Chronicle F.F.,,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,2315.08,AED,Samar T.,Quotation
10068,Q-1192-F7252,FIRESTOP,23 May 2016,IQ,Hadded E.C.,"SOLAR INNOVATION CENTR,PLOT NO.-9717813, MOHAMMED BIN RASHID AL MAKTOUM SOLAR PARK, DUBAI",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1400,AED,Samar T.,Quotation
10069,Q-1192-F7251,FIRESTOP,22 May 2016,IQ,Granite C.C.,,DC333 Fireproof Paint,Firestop/ DC 315,Fire,1400,AED,Karim E.,Quotation
10070,Q-1192-F7250,FIRESTOP,22 May 2016,IQ,Raneen E.C.,2B+G+M+7+R+Floors Residential/ Commercial Building On Plot No. 124-268 In Al Muraqqabat,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1775.4,AED,Waleed B.M.,Quotation
10071,Q-1192-F7249,FIRESTOP,22 May 2016,IQ,Georgia C.L.,,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1775.4,AED,Waleed B.M.,Quotation
10072,Q-1192-F7248,FIRESTOP,22 May 2016,IQ,Buset C.&.,2B+G+2F Commercial Building Plot No 367-710 At Umm Al Sheif Dubai,SUPPLY OF INFS0812-INTUMESCENT STRIP,Firestop/ DC 315,Fire,656,AED,Ramshad K.,Order
10073,RFQ-1192-V4363,MACRO,19 May 2016,RFQ,Belhasa M.C.,JMC 3.5 TON Singlecab Pickup,JMC 3.5 TON Singlecab Pickup,Misc.,Various,59030,AED, ,Order
10074,Q-1192-F7247,FIRESTOP,18 May 2016,IQ,Buset C.&.,2B+G+2F Commercial Building Plot No 367-710 At Umm Al Sheif Dubai,SUPPLY OFINFS0812 And FM011,Firestop/ DC 315,Fire,671,AED,Ramshad K.,Order
10075,Q-1192-F7246,FIRESTOP,18 May 2016,IQ,Jelfar S.E.,MBCC Project-2B+G+11 (Two Towers) LPO # 8623,SUPPLY OF CFS01 AND D64T50,Firestop/ DC 315,Fire,6600,AED,Waleed B.M.,Order
10076,Q-1005-E6971,MACRO,18 May 2016,IQ,Yarash C.&.,MFNDU,Emergency Lighting Fixture,Electrical,Electrical,7200,USD,Mahesh B.,Order
10077,Q-1192-F7245,FIRESTOP,17 May 2016,IQ,Technical A.C.,,SUPPLY OF INSS1186-ELASTOMERIC FIRE CAULK,Firestop/ DC 315,Fire,48493,AED,Muhammad F.K.,Quotation
10078,Q-1094-F7000,FIRESTOP,17 May 2016,IQ,Technical A.C.,,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,28000,AED,Muhammad F.K.,Quotation
10079,Q-1192-F7244,FIRESTOP,17 May 2016,IQ,Combined G.C.,"Project: 40 Villas In Abu Dhabi, 232 Villas In Umm Al Quwain",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1600000,AED,Samar T.,Quotation
10080,Q-1192-F7243,FIRESTOP,17 May 2016,IQ,United F.G.,,INSS1186 ELASTOMERIC FIRE CAULK & D64T50 ROCKWOOL-120X60X5CM,Firestop/ DC 315,Fire,701.6,AED,Samar T.,Order
10081,Q-1005-L4027,MACRO,16 May 2016,IQ,Desa I.,Sea Freight Charges From Dubai To Baku,Sea Freight Charges From Dubai To Baku,Transportation,Logistics,3300,USD,Tamraz M.,Order
10082,Q-1192-F7242,FIRESTOP,16 May 2016,IQ,Ias L.C.,"2B+G+12+R (Residential Bldg At Tecom,Dubai)",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,124378.6,AED,Waleed B.M.,Quotation
10083,Q-1005-C6014,MACRO,16 May 2016,IQ,Al A.C.,Kempinski Hotel Palm Jumeirah,Application Management Of Paint Works (1 Coat Of Flexoprime And 2 Coats Of Flexotop) Over Polyurethane Foam,Polyurethane Foam,Chemicals,17,AED,Karim E.,Quotation
10084,Q-1192-C6009,FIRESTOP,16 May 2016,IQ,Siac T.S.,Kier Construction Dubai Parks,Lapolla LPA 2500ME Polyol 220 KG,Polyurethane Foam,Chemicals,6930,AED,Karim E.,Order
10085,Q-1192-F7241,FIRESTOP,15 May 2016,IQ,Sultan I.,ELITE 9 (LPO E9/SI16/8023),SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1588,AED,Samar T.,Order
10086,Q-1192-F7223,FIRESTOP,12 May 2016,IQ,Inayah E.W.,,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1541.55,AED,Samar T.,Quotation
10087,Q-1192-F7222,FIRESTOP,12 May 2016,IQ,Al G.C.,LABOUR CAMP G+4,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,28004.1,AED,Muhammad F.K.,Quotation
10088,Q-1192-F7221,FIRESTOP,12 May 2016,IQ,Tritech T.S.,,SUPPLY OF MLV FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1397.75,AED,Samar T.,Quotation
10089,Q-1192-F7220,FIRESTOP,11 May 2016,IQ,Buset C.&.,2B+G+2F Commercial Building Plot No 367-710 At Umm Al Sheif Dubai,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,3510,AED,Ramshad K.,Order
10090,Q-1192-F7219,FIRESTOP,10 May 2016,IQ,Ias L.C.,"2B+G+12 Floor Project At TECOM,DXB_PO#C2230",SUPPLY OF INSS1186 And BR-30,Firestop/ DC 315,Fire,20770,AED,Waleed B.M.,Order
10091,RFQ-982-S9102,MACRO,10 May 2016,RFQ,Reliance P.C.,MFNDU,ORD-982-S9079-3 Roll-Up Door Switch,Subcontract,Services,3900,USD,Marty A.M.,Order
10092,Q-1192-F7218,FIRESTOP,09 May 2016,IQ,Elite L.C.,G+4Typ Roof (DIP Labour Camp),SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,45669.7,AED,Muhammad F.K.,Quotation
10093,Q-1192-F7217,FIRESTOP,09 May 2016,IQ,Buset C.&.,2B+G+2F Commercial Building Plot No 367-710 At Umm Al Sheif Dubai,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,2446.4,AED,Ramshad K.,Quotation
10094,Q-1192-F7216,FIRESTOP,08 May 2016,IQ,Sumer C.C.,B+G+8 Floor Gym At Dubai Silicon Oasis,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,92495.6,AED,Muhammad F.K.,Quotation
10095,RFQ-566-V4263,MACRO,08 May 2016,RFQ,Aimal K.,KHAS KUNAR CRANE RENTAL  FOR UNLOADING K2 SPARES TO SITE,CRANE RENTAL  FOR UNLOADING K2 SPARES TO SITE,Building Materials,Various,300,USD, ,Order
10096,Q-1192-F7215,FIRESTOP,04 May 2016,IQ,Dnb C.,G+4 Labor Accomodation Plot 597-304 DIP 2 (PO 2704/16/PJ38),SUPPLY OF CFS01,Firestop/ DC 315,Fire,1480,AED,Muhammad F.K.,Order
10097,Q-1192-C6008,FIRESTOP,04 May 2016,IQ,Tenkcoat ,,Lapolla FL2000,Polyurethane Foam,Chemicals,8172,AED,Karim E.,Quotation
10098,Q-1192-F7214,FIRESTOP,03 May 2016,IQ,Construction &.B.,B+G+4Typical+HC At Dubai World Central,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,38832.6,AED,Muhammad F.K.,Quotation
10099,Q-1192-F7213,FIRESTOP,03 May 2016,IQ,Mzoon B.C.,G+4 LABOR ACCOMODATION PLOT NO 599-1766 AT JEBEL ALI,SUPPLY OF INSS1186 AND D64T50,Firestop/ DC 315,Fire,32986,AED,Muhammad F.K.,Quotation
10100,Q-1192-F7212,FIRESTOP,03 May 2016,IQ,Focus V.B.,B+G+4 Typical Roof At Jumeirah Village,SUPPLY OF FIRESTOP MATERIALS,Firestop/ DC 315,Fire,70426.4,AED,Ramshad K.,Quotation
10101,Q-1192-F7211,FIRESTOP,03 May 2016,IQ,Trillion G.&.,,DC6150 Cable Coating,Firestop/ DC 315,Fire,2000,AED,Karim E.,Quotation
10102,RFQ-1428-V4254,MW-OCS,03 May 2016,RFQ,Alam A.,POSTERS - SIZE 90 W X 220 H Meter - 80 W X 100 L - 80 W X 40 H,POSTERS - SIZE 90 W X 220 H Meter - 80 W X 100 L - 80 W X 40 H,Building Materials,Various,3070,AED, ,Order
10103,Q-1192-C6007,FIRESTOP,02 May 2016,IQ,Siac T.S.,Kier Construction Dubai Parks,Lapolla 2500 ME Polyol 220 Kg,Polyurethane Foam,Chemicals,13860,AED,Karim E.,Order
10104,RFQ-566-V4262,MACRO,02 May 2016,RFQ,Cala L.S.,TRANSFER OF K2 SPAREPARTS FROM MFNDU TO K2,TRANSFER OF K2 SPAREPARTS FROM MFNDU TO K2,Building Materials,Various,1100,USD, ,Order
10105,RFQ-1192-V4259,FIRESTOP,02 May 2016,RFQ,Alam A.,COMPANY CATALOGUE,COMPANY CATALOGUE,Building Materials,Various,6450,AED, ,Order
10106,RFQ-982-S9101,MACRO,01 May 2016,RFQ,Macec -.M.,MFNDU,DBA Insurance,Subcontract,Services,126000,USD,Marty A.M.,Order
10107,Q-1005-L4026,MACRO,01 May 2016,IQ,Desa I.,Air Freight Charges From Germany To Dubai,Air Freight Charges From Germany To Dubai,Transportation,Logistics,2722.5,EURO,Tamraz M.,Order
10108,Q-1192-F7208,FIRESTOP,28 Apr 2016,IQ,Reem C.C.,Topaz 2 Dubai Silicon Oasis,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,40950,AED,Samar T.,Quotation
10109,Q-1192-F7207,FIRESTOP,28 Apr 2016,IQ,Atm P.I.,,SUPPLY OF INSS1440,Firestop/ DC 315,Fire,90,AED,Karim E.,Order
10110,Q-1005-E6970,MACRO,28 Apr 2016,IQ,Reliance P.C.,Supply Of Conventional Fire Alarm System,Supply Of Conventional Fire Alarm System,Electrical,Electrical,8500,USD,Maricar I.,Quotation
10111,RFQ-781-V4254,MACRO,28 Apr 2016,RFQ,Industrial E.C.,SATCOM Drop Boxes 10 NOS Holocom Part No. SEC-WM-UDB3-H1,SATCOM Drop Boxes 10 NOS Holocom Part No. SEC-WM-UDB3-H1,Building Materials,Various,1396,USD, ,Order
10112,Q-1192-F7206,FIRESTOP,26 Apr 2016,IQ,China S.C.,Hameni Tower (G+Mez+4P+27+Mech Floor) Residential Project At Jumeirah Village Circle-Dubai,SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,631428,AED,Waleed B.M.,Quotation
10113,Q-1192-F7205,FIRESTOP,26 Apr 2016,IQ,Modern E.S.,P-231-259 Al Nahda Hotel G+13 (PO 101604140),Supply Of MVL Firestop Materials,Firestop/ DC 315,Fire,23048.7,AED,Waleed B.M.,Order
