poNumber,poDate,poName,supplier,entity,project,material,materialCode,value,currency,year,month,mainOrderId,orderId,poType
RFPO-1569-14069-2,24 May 2025,"PO for FITOUT -  MVL OFFICE 1804, 1805, 1806 and 1807",Keen Eye Technical Services LLC,MACRO,"PO for FITOUT -  MVL OFFICE 1804, 1805, 1806 and 1807",Various,Various,30841.39,USD,2025,5,1569,RFPO-1569-14069,Change Order
RFPO-7039-V40013-2,22 May 2025,PO for Pad Mounted Transformer,Larson Electronics LLC,MACRO,PO for Pad Mounted Transformer,Various,Various,96651.74,USD,2025,5,7039,RFPO-7039-V40013,Change Order
RFPO-6705-V40084-1,22 May 2025,Harger Ground Rod and Accessories,Kelly & Hayes Electrical Industrial & Plumbing Supplies,MACRO,Harger Ground Rod and Accessories,Various,Various,2236.48,USD,2025,5,6705,RFPO-6705-V40084,Base PO
RFPO-7139-V40020-1,22 May 2025,PO for Office Furniture - ATCT LSA,Al Seham Furniture LLC,MVL USA JV LLC,PO for Office Furniture - ATCT LSA,Various,Various,19793.6,USD,2025,5,7139,RFPO-7139-V40020,Base PO
RFPO-7073-V40007-1,22 May 2025,PO for Bolts and Nuts,Fastener Point LLC,MVL Greece,PO for Bolts and Nuts,Various,Various,2518.57,USD,2025,5,7073,RFPO-7073-V40007,Base PO
RFPO-7139-V40021-1,22 May 2025,3.5GAL TRI-POXY COATED STEEL CONCRETE SPRAYER,"White Cap Supply Holdings, LLC",MVL USA JV LLC,3.5GAL TRI-POXY COATED STEEL CONCRETE SPRAYER,Various,Various,414.24,USD,2025,5,7139,RFPO-7139-V40021,Base PO
RFPO-7039-V40015-1,22 May 2025,PO for Concrete Mix - Design & Testing,Element Construction Testing (S) Pte. Ltd.,MACRO,PO for Concrete Mix - Design & Testing,Various,Various,57332.09,USD,2025,5,7039,RFPO-7039-V40015,Base PO
RFPO-5695-V40016-1,22 May 2025,PO for Pulley for Wiresaw Machine,"Zhengzhou Yugong Construction Machinery Co., Ltd.",MACRO,PO for Pulley for Wiresaw Machine,Various,Various,973.0,USD,2025,5,5695,RFPO-5695-V40016,Base PO
RFPO-6705-V40085-1,22 May 2025,PO for Gray Iron Cover and Frame,INDIGO PIPING SYSTEMS,MACRO,PO for Gray Iron Cover and Frame,Various,Various,1218.44,USD,2025,5,6705,RFPO-6705-V40085,Base PO
RFPO-7208-M4101-1,21 May 2025,PO for PVC pipes and fittings,Harrington Industrial Plastics LLC,MACRO,PO for PVC pipes and fittings,Mechanical,Mechanical,787.2,USD,2025,5,7208,RFPO-7208-M4101,Base PO
RFPO-7039-E6802B-1,21 May 2025,PO for MV CABLES,Oman Cables Industry (SAOG),MACRO,PO for MV CABLES,Electrical,Electrical,1781949.568,USD,2025,5,7039,RFPO-7039-E6802B,Base PO
RFPO-7039-V40014-1,21 May 2025,PO for PVC Pipes & Fittings - for Telecom,National Plastic & Building Material Industries LLC,MACRO,PO for PVC Pipes & Fittings - for Telecom,Various,Various,146259.77,USD,2025,5,7039,RFPO-7039-V40014,Base PO
RFPO-7039-E6804-1,21 May 2025,PO for Conduit Sealant and Tool,WESCO Distribution Inc,MACRO,PO for Conduit Sealant and Tool,Electrical,Electrical,23794.81,USD,2025,5,7039,RFPO-7039-E6804,Base PO
RFPO-6718-V40026-1,21 May 2025,PO for Primer for external use on CS pipes,The Sherwin-Williams Company,MVL USA JV LLC,PO for Primer for external use on CS pipes,Various,Various,1009.52,USD,2025,5,6718,RFPO-6718-V40026,Base PO
RFPO-6705-V40083-1,20 May 2025,PO for Vinyl Tile for Medical Clinic Concrete Laboratory,Builders Choice,MACRO,PO for Vinyl Tile for Medical Clinic Concrete Laboratory,Various,Various,5613.0,USD,2025,5,6705,RFPO-6705-V40083,Base PO
RFPO-6718-S9104-1,20 May 2025,PO for Concrete Supply & Material Testing,BLACK CONSTRUCTION CORPORATION,"MVL USA, INC",PO for Concrete Supply & Material Testing,Services,Services,126766.3,USD,2025,5,6718,RFPO-6718-S9104,Base PO
RFPO-7073-V40006-1,19 May 2025,PO for Exterior Metal Ladders,SkyHigh Ladders & Guardrails Inc.,MACRO,PO for Exterior Metal Ladders,Various,Various,22061.0,USD,2025,5,7073,RFPO-7073-V40006,Base PO
RFPO-7208-V40008-1,19 May 2025,PO for Sika Anchor fix 3001,Leeds Services Co. Pte Ltd.,MACRO,PO for Sika Anchor fix 3001,Various,Various,4175.0,USD,2025,5,7208,RFPO-7208-V40008,Base PO
RFPO-7098-E6802-1,19 May 2025,PO for Taxiway Lighting,"Cooper Crouse-Hinds, LLC",MACRO,PO for Taxiway Lighting,Electrical,Electrical,141409.57,USD,2025,5,7098,RFPO-7098-E6802,Base PO
RFPO-6705-E6806-2,15 May 2025,PO for LSA-Electrical Items,WESCO Distribution Inc,MACRO,PO for LSA-Electrical Items,Electrical,Electrical,194759.24,USD,2025,5,6705,RFPO-6705-E6806,Change Order
RFPO-7039-V40010-1,15 May 2025,PO for Manhole Frames and Covers,Unitech Di Pipes & Fittings Mfg. LLC,MACRO,PO for Manhole Frames and Covers,Various,Various,65800.32,USD,2025,5,7039,RFPO-7039-V40010,Base PO
RFPO-7139-V40019-1,14 May 2025,PO for Epoxy Coated Rebar,Nucor Rebar Fabrication,MVL USA JV LLC,PO for Epoxy Coated Rebar,Various,Various,143074.0,USD,2025,5,7139,RFPO-7139-V40019,Base PO
RFPO-6705-V40082-1,14 May 2025,MarMac Butyl Sealant,Dateline Exports Inc.,MACRO,MarMac Butyl Sealant,Various,Various,703.12,USD,2025,5,6705,RFPO-6705-V40082,Base PO
RFPO-7139-V40018-1,14 May 2025,PO for Stego Wrap,"STEGO INDUSTRIES, LLC",MVL USA JV LLC,PO for Stego Wrap,Various,Various,8640.0,USD,2025,5,7139,RFPO-7139-V40018,Base PO
RFPO-6705-V40080-1,14 May 2025,PO for W R MEADOWS EXPANSION JOINT,Dateline Exports Inc.,MACRO,PO for W R MEADOWS EXPANSION JOINT,Various,Various,11924.25,USD,2025,5,6705,RFPO-6705-V40080,Base PO
RFPO-6542-V40038-1,14 May 2025,PO for Roofing Materials (Hazardous),HEELY-BROWN COMPANY,MVL USA JV LLC,PO for Roofing Materials (Hazardous),Various,Various,13660.62,USD,2025,5,6542,RFPO-6542-V40038,Base PO
RFPO-6705-V40081-1,14 May 2025,PO for 1585-01 Non-Shrink Grout,The Quikrete Companies,MACRO,PO for 1585-01 Non-Shrink Grout,Various,Various,787.88,USD,2025,5,6705,RFPO-6705-V40081,Base PO
RFPO-5532-V40065-1,14 May 2025,PO for SS Drains,Leeds Services Co. Pte Ltd.,MVL USA JV LLC,PO for SS Drains,Various,Various,485.0,USD,2025,5,5532,RFPO-5532-V40065,Base PO
RFPO-6705-E6811-1,13 May 2025,PO for LSA-Electrical Additional Items,TIC LIGHT ELECTRICAL CORP,MVL Nepal,PO for LSA-Electrical Additional Items,Electrical,Electrical,50693.25,USD,2025,5,6705,RFPO-6705-E6811,Base PO
RFPO-6705-V40079-1,13 May 2025,Core fill Grout,The Quikrete Companies,MACRO,Core fill Grout,Various,Various,71765.9,USD,2025,5,6705,RFPO-6705-V40079,Base PO
RFPO-6841-V40017-1,12 May 2025,PO for Conduit & coupler,AL BAHRI AND AL MAZROEY TRADING COMPANY - L.L.C,MVL USA JV LLC,PO for Conduit & coupler,Various,Various,6493.15,USD,2025,5,6841,RFPO-6841-V40017,Base PO
RFPO-6705-E6808B-1,12 May 2025,"PO for EMT Conduits & Fittings, Wires, tools etc. - COSA",TIC LIGHT ELECTRICAL CORP,MACRO,"PO for EMT Conduits & Fittings, Wires, tools etc. - COSA",Electrical,Electrical,63913.311,USD,2025,5,6705,RFPO-6705-E6808B,Base PO
RFPO-6705-V40076-1,12 May 2025,PO for HDPE Corrugated Pipe and Fittings,HOLBROOK PIPE SUPPLY INC.,MVL USA JV LLC,PO for HDPE Corrugated Pipe and Fittings,Various,Various,20770.5396,USD,2025,5,6705,RFPO-6705-V40076,Base PO
RFPO-7073-V40005-1,12 May 2025,PO for Guardrail System,SkyHigh Ladders & Guardrails Inc.,MVL Greece,PO for Guardrail System,Various,Various,21065.0,USD,2025,5,7073,RFPO-7073-V40005,Base PO
RFPO-7208-V40007-1,12 May 2025,PO for Conduit Supports (fort Electrical),Matco Industries LLC,MVL Greece,PO for Conduit Supports (fort Electrical),Various,Various,17593.46,USD,2025,5,7208,RFPO-7208-V40007,Base PO
RFPO-6705-V40078-1,12 May 2025,NEMA-4X Junction Box and Warning Tape,Kelly & Hayes Electrical Industrial & Plumbing Supplies,MACRO,NEMA-4X Junction Box and Warning Tape,Various,Various,2146.25,USD,2025,5,6705,RFPO-6705-V40078,Base PO
RFPO-6746-V40024-2,09 May 2025,PO for Backer Rods,Leeds Services Co. Pte Ltd.,MVL USA JV LLC,PO for Backer Rods,Various,Various,655.0,USD,2025,5,6746,RFPO-6746-V40024,Change Order
RFPO-6542-V40035-1,09 May 2025,PO for Greenheck Digital wall timer switch.,INTEGRATED CONTRACTING SUPPLIERS,MACRO,PO for Greenheck Digital wall timer switch.,Various,Various,345.0,USD,2025,5,6542,RFPO-6542-V40035,Base PO
RFPO-7044-V40001-1,09 May 2025,PO for Electrical Materials,Kelly & Hayes Electrical Industrial & Plumbing Supplies,MACRO,PO for Electrical Materials,Various,Various,1226.82,USD,2025,5,7044,RFPO-7044-V40001,Base PO
RFPO-7139-M4004-1,08 May 2025,PO for ATCT -Concrete Buckets for Crane,Bigfoot Crane Company USA Inc,MVL USA JV LLC,PO for ATCT -Concrete Buckets for Crane,Mechanical,Mechanical,15820.02,USD,2025,5,7139,RFPO-7139-M4004,Base PO
RFPO-6705-V40075-1,08 May 2025,"PO for Admixtures, Aggregates & Cements",SMITHBRIDGE GUAM,MVL USA JV LLC,"PO for Admixtures, Aggregates & Cements",Various,Various,375468.128,USD,2025,5,6705,RFPO-6705-V40075,Base PO
RFPO-6705-E6806-1,08 May 2025,PO for LSA-Electrical Items,WESCO Distribution Inc,MACRO,PO for LSA-Electrical Items,Electrical,Electrical,194756.58,USD,2025,5,6705,RFPO-6705-E6806,Base PO
RFPO-7139-V40017-1,08 May 2025,PO for Traffic Sign Boards,Dateline Exports Inc.,MVL USA JV LLC,PO for Traffic Sign Boards,Various,Various,5987.65,USD,2025,5,7139,RFPO-7139-V40017,Base PO
RFPO-7039-V40008-1,08 May 2025,PO for PVC Pipes & Fittings (2nd Lot),National Plastic & Building Material Industries LLC,MACRO,PO for PVC Pipes & Fittings (2nd Lot),Various,Various,255779.52,USD,2025,5,7039,RFPO-7039-V40008,Base PO
RFPO-6746-V40025-1,08 May 2025,PO for Plumbing Fittings,Puget Sound Pipe & Supply,MVL USA JV LLC,PO for Plumbing Fittings,Various,Various,576.99,USD,2025,5,6746,RFPO-6746-V40025,Base PO
RFPO-6705-V40073-1,07 May 2025,PO for COSA Electrical PVC mouldings,HOME DEPOT USA,MACRO,PO for COSA Electrical PVC mouldings,Various,Various,2344.44,USD,2025,5,6705,RFPO-6705-V40073,Base PO
RFPO-6705-V40074A-1,07 May 2025,PO for COSA-Concrete Lab materials,HOME DEPOT USA,MACRO,PO for COSA-Concrete Lab materials,Various,Various,25042.76,USD,2025,5,6705,RFPO-6705-V40074A,Base PO
RFPO-6705-V40066A-1,07 May 2025,"PO for CMU Blocks, Mortar & Admixture for Mortar","Angelus Block CO.,INC.",MACRO,"PO for CMU Blocks, Mortar & Admixture for Mortar",Various,Various,130616.997,USD,2025,5,6705,RFPO-6705-V40066A,Base PO
RFPO-6746-V40023-1,07 May 2025,PO for Joint Sealants and Primer,"White Cap Supply Holdings, LLC",MVL USA JV LLC,PO for Joint Sealants and Primer,Various,Various,3479.49,USD,2025,5,6746,RFPO-6746-V40023,Base PO
RFPO-6705-E6808A-1,06 May 2025,"PO for EMT Conduits & Fittings, Wires, tools etc. - COSA",TIC LIGHT ELECTRICAL CORP,MACRO,"PO for EMT Conduits & Fittings, Wires, tools etc. - COSA",Electrical,Electrical,70464.411,USD,2025,5,6705,RFPO-6705-E6808A,Base PO
RFPO-6705-E6810-1,06 May 2025,"PO for COSA-PVC Schd. 80 , Fittings, Consumables & Tools",TIC LIGHT ELECTRICAL CORP,MACRO,"PO for COSA-PVC Schd. 80 , Fittings, Consumables & Tools",Electrical,Electrical,15187.46,USD,2025,5,6705,RFPO-6705-E6810,Base PO
RFPO-7139-V40016-1,06 May 2025,Preparation of Detailed shop drawing along with BBS,Nucor Rebar Fabrication,MACRO,Preparation of Detailed shop drawing along with BBS,Various,Various,30935.0,USD,2025,5,7139,RFPO-7139-V40016,Base PO
RFPO-6705-V40072-1,05 May 2025,PO for ELEC PULLING TOOLS,MONJE,MVL USA JV LLC,PO for ELEC PULLING TOOLS,Various,Various,8457.38,USD,2025,5,6705,RFPO-6705-V40072,Base PO
RFPO-7139-V40015-1,05 May 2025,PO for ATCT-Steel Plates,Tsang Brothers Corporation,MACRO,PO for ATCT-Steel Plates,Various,Various,5290.0,USD,2025,5,7139,RFPO-7139-V40015,Base PO
RFPO-7212-V40001-1,05 May 2025,PO for Exhaust Fans,INTEGRATED CONTRACTING SUPPLIERS,MACRO,PO for Exhaust Fans,Various,Various,20761.48,USD,2025,5,7212,RFPO-7212-V40001,Base PO
RFPO-6705-E6809-1,05 May 2025,PO for Fireproof Tape and Pull Line,TIC LIGHT ELECTRICAL CORP,MACRO,PO for Fireproof Tape and Pull Line,Electrical,Electrical,8893.7,USD,2025,5,6705,RFPO-6705-E6809,Base PO
RFPO-7039-E6802A-1,05 May 2025,PO for MV CABLES,Oman Cables Industry (SAOG),MACRO,PO for MV CABLES,Electrical,Electrical,1963585.76,USD,2025,5,7039,RFPO-7039-E6802A,Base PO
RFPO-7027-V40008-1,05 May 2025,PO for Hangers & Supports (for Electrical),Isam Kabbani Trading LLC,MACRO,PO for Hangers & Supports (for Electrical),Various,Various,13279.97,USD,2025,5,7027,RFPO-7027-V40008,Base PO
RFPO-7098-E6801-1,02 May 2025,PO for Conduits and Grounding,WESCO Distribution Inc,MACRO,PO for Conduits and Grounding,Electrical,Electrical,12291.36,USD,2025,5,7098,RFPO-7098-E6801,Base PO
RFPO-7098-E6800-1,01 May 2025,PO for Cables,Oman Cables Industry (SAOG),MACRO,PO for Cables,Electrical,Electrical,6120.72,USD,2025,5,7098,RFPO-7098-E6800,Base PO
RFPO-5532-V40064-1,01 May 2025,PO for BUSHING ITCC RB1075,Extol International FZC,MVL USA JV LLC,PO for BUSHING ITCC RB1075,Various,Various,60.45,USD,2025,5,5532,RFPO-5532-V40064,Base PO
RFPO-6746-E6801-1,01 May 2025,PO for LB fitting,Benfield Electric International Ltd.,MACRO,PO for LB fitting,Electrical,Electrical,507.8,USD,2025,5,6746,RFPO-6746-E6801,Base PO
RFPO-7039-S9100-1,01 May 2025,PO for Third Party Inspection of Galvanized rebar,TUV SUD MIDDLE EAST LLC,MACRO,PO for Third Party Inspection of Galvanized rebar,Services,Services,140.0,USD,2025,5,7039,RFPO-7039-S9100,Base PO
RFPO-1005-S9107-1,01 May 2025,PO for Third Party Inspection of Epoxy rebar,TUV SUD MIDDLE EAST LLC,MICRON,PO for Third Party Inspection of Epoxy rebar,Services,Services,140.0,USD,2025,5,1005,RFPO-1005-S9107,Base PO
RFPO-1569-O93-1,01 May 2025,PO for Office 1803 (operational):Electrical and Data points: 12 Removing current all electrical data points Re-termination of power points and data points Fixing electrical & data points under thetabl,Kyoto Technologies,MACRO,PO for Office 1803 (operational):Electrical and Data points: 12 Removing current all electrical data points Re-termination of power points and data points Fixing electrical & data points under thetabl,Office Assets,Office Assets,16337.64,USD,2025,5,1569,RFPO-1569-O93,Base PO
RFPO-7073-V40004-1,01 May 2025,PO for Level Sight Indicator,FILPRO SENSORS PVT.LTD,MACRO,PO for Level Sight Indicator,Various,Various,3159.0,USD,2025,5,7073,RFPO-7073-V40004,Base PO
RFPO-7039-E6803-1,01 May 2025,PO for Pad Mounted Switchgear,Eaton FZE,MACRO,PO for Pad Mounted Switchgear,Electrical,Electrical,815661.81,USD,2025,5,7039,RFPO-7039-E6803,Base PO
RFPO-5829-E6818-1,30 Apr 2025,PO for LV Cables,Dubai Cable Company (Private) Limited,MACRO,PO for LV Cables,Electrical,Electrical,1046880.7,USD,2025,4,5829,RFPO-5829-E6818,Base PO
RFPO-7139-V40014-1,29 Apr 2025,PO for Hilti Tools & Accessories,TOOLS PLUS,MACRO,PO for Hilti Tools & Accessories,Various,Various,12264.88,USD,2025,4,7139,RFPO-7139-V40014,Base PO
RFPO-5532-M4032-1,29 Apr 2025,PO for Leg Cylinder Seal. PART # 860568548 for XCMG Truck Mounted Crane.,Evangel International Machinery Ltd.,MVL USA JV LLC,PO for Leg Cylinder Seal. PART # 860568548 for XCMG Truck Mounted Crane.,Mechanical,Mechanical,325.0,USD,2025,4,5532,RFPO-5532-M4032,Base PO
RFPO-6705-V40071-1,29 Apr 2025,PO for Scaffolding Accessories,"Rapid Scaffolding (Engineering) Co., Ltd",MVL USA JV LLC,PO for Scaffolding Accessories,Various,Various,22637.69,USD,2025,4,6705,RFPO-6705-V40071,Base PO
RFPO-1569-V4268-1,28 Apr 2025,PO for SUPPLY AND INSTALLATION OF OFFICE FURNITURES 1804 1805 and 1807,BLUE CROWN FURNITURE (LLC),MVL VENTURES,PO for SUPPLY AND INSTALLATION OF OFFICE FURNITURES 1804 1805 and 1807,Various,Various,34853.64,USD,2025,4,1569,RFPO-1569-V4268,Base PO
RFPO-1569-V4269-1,28 Apr 2025,PO for SUPPLY AND INSTALLATION 1804-1805 LOUNGE AREA,BLUE CROWN FURNITURE (LLC),MACRO,PO for SUPPLY AND INSTALLATION 1804-1805 LOUNGE AREA,Various,Various,7219.88,USD,2025,4,1569,RFPO-1569-V4269,Base PO
RFPO-7073-V40003-1,28 Apr 2025,PO for Screen Mesh,"Scott & From Co., Inc.",MACRO,PO for Screen Mesh,Various,Various,266.0,USD,2025,4,7073,RFPO-7073-V40003,Base PO
RFPO-7208-V40005-1,28 Apr 2025,PO for GI WELDED MESH,Crossweld Metal Trading Co.LLC,MVL Greece,PO for GI WELDED MESH,Various,Various,495.03,USD,2025,4,7208,RFPO-7208-V40005,Base PO
RFPO-6705-M4017-1,28 Apr 2025,PO for Concrete-Grout pump with Accessories,"Zhengzhou Hengyou Machinery Manufacturing Co.,Ltd",MVL USA JV LLC,PO for Concrete-Grout pump with Accessories,Mechanical,Mechanical,13238.0,USD,2025,4,6705,RFPO-6705-M4017,Base PO
RFPO-1005-V4490-2,28 Apr 2025,PO for Containers,FOSHAN SOEASY MODULAR HOUSING CO LTD,MICRON,PO for Containers,Various,Various,67450.0,USD,2025,4,1005,RFPO-1005-V4490,Change Order
RFPO-6952-V40020-1,28 Apr 2025,PO for Hangers and Supports,Extol International FZC,MVL USA JV LLC,PO for Hangers and Supports,Various,Various,3995.1,USD,2025,4,6952,RFPO-6952-V40020,Base PO
RFPO-7044-V40000-1,28 Apr 2025,PO for Hangers and Support,Kelly & Hayes Electrical Industrial & Plumbing Supplies,MACRO,PO for Hangers and Support,Various,Various,1668.68,USD,2025,4,7044,RFPO-7044-V40000,Base PO
RFPO-7208-V40006-1,28 Apr 2025,PO for WIRE MESH,Dateline Exports Inc.,MACRO,PO for WIRE MESH,Various,Various,565.1,USD,2025,4,7208,RFPO-7208-V40006,Base PO
RFPO-6841-V40016-1,25 Apr 2025,PO for Conduit Supports (for Electrical),Matco Industries LLC,MACRO,PO for Conduit Supports (for Electrical),Various,Various,5794.42,USD,2025,4,6841,RFPO-6841-V40016,Base PO
RFPO-1569-O91-1,25 Apr 2025,PO for ZIA Transformation Edition SKU - ZIATFORMEDITION,Raqmiyat L.L.C.,MACRO,PO for ZIA Transformation Edition SKU - ZIATFORMEDITION,Office Assets,Office Assets,30339.73,USD,2025,4,1569,RFPO-1569-O91,Base PO
RFPO-6705-V40066-1,24 Apr 2025,"PO for CMU Blocks, Mortar & Admixture for Mortar","Angelus Block CO.,INC.",MACRO,"PO for CMU Blocks, Mortar & Admixture for Mortar",Various,Various,120136.227,USD,2025,4,6705,RFPO-6705-V40066,Base PO
RFPO-6705-V40069-1,24 Apr 2025,PO for Chain Link Fence,Ultimate Fence Industries,MVL USA JV LLC,PO for Chain Link Fence,Various,Various,12743.64,USD,2025,4,6705,RFPO-6705-V40069,Base PO
RFPO-6705-V40070-1,24 Apr 2025,PO for Quickrete- Cement & Sand,LOWES,MVL USA JV LLC,PO for Quickrete- Cement & Sand,Various,Various,3318.25,USD,2025,4,6705,RFPO-6705-V40070,Base PO
RFPO-5503-A5202-1,24 Apr 2025,PO for FREE ISSUED -  ALUMINIUM WINDOWS W2 - AS PER APPROVED DOCUMENTS,SALZER GmbH,MACRO,PO for FREE ISSUED -  ALUMINIUM WINDOWS W2 - AS PER APPROVED DOCUMENTS,Architectural,Architectural,22713.04,USD,2025,4,5503,RFPO-5503-A5202,Base PO
RFPO-5532-V40063-1,23 Apr 2025,PO for Plug for Bushing ITCC RBI075 and Plug for Exhaust Fan  3-Pin 15A 125V Plug,Extol International FZC,MVL USA JV LLC,PO for Plug for Bushing ITCC RBI075 and Plug for Exhaust Fan  3-Pin 15A 125V Plug,Various,Various,720.76,USD,2025,4,5532,RFPO-5532-V40063,Base PO
RFPO-6705-V40063-3,23 Apr 2025,PO for Misc Items for LSA Medical,HOME DEPOT USA,MVL USA JV LLC,PO for Misc Items for LSA Medical,Various,Various,8389.12,USD,2025,4,6705,RFPO-6705-V40063,Change Order
RFPO-7208-V40004-1,23 Apr 2025,PO for Caulking Gun for 600ml Cartridge of Sika Anchor fix 3001,Leeds Services Co. Pte Ltd.,MACRO,PO for Caulking Gun for 600ml Cartridge of Sika Anchor fix 3001,Various,Various,1911.0,USD,2025,4,7208,RFPO-7208-V40004,Base PO
RFPO-6705-V40057A-2,22 Apr 2025,PO for SIMPSON HANGERS,Dateline Exports Inc.,MACRO,PO for SIMPSON HANGERS,Various,Various,278.07,USD,2025,4,6705,RFPO-6705-V40057A,Change Order
RFPO-1569-14069-1,22 Apr 2025,"PO for Drawing Preparation, Preliminary & Approval",Keen Eye Technical Services LLC,MACRO,"PO for Drawing Preparation, Preliminary & Approval",Various,Various,28863.17,USD,2025,4,1569,RFPO-1569-14069,Base PO
RFPO-6705-V40068-1,22 Apr 2025,PO for LSA-Misc Pipe Utilities,Tsang Brothers Corporation,MVL USA JV LLC,PO for LSA-Misc Pipe Utilities,Various,Various,19578.78,USD,2025,4,6705,RFPO-6705-V40068,Base PO
RFPO-5829-V40030-1,21 Apr 2025,PO for PRECAST MANHOLE AS PER APPROVED QUOTATION CM/Q/021/0425/bp,Baniyas Concrete Products L.L.C.,MVL USA JV LLC,PO for PRECAST MANHOLE AS PER APPROVED QUOTATION CM/Q/021/0425/bp,Various,Various,32375.77,USD,2025,4,5829,RFPO-5829-V40030,Base PO
RFPO-6705-V40065-1,21 Apr 2025,PO for COSA And LSA Flooring Package,Dateline Exports Inc.,MVL USA JV LLC,PO for COSA And LSA Flooring Package,Various,Various,52203.46,USD,2025,4,6705,RFPO-6705-V40065,Base PO
RFPO-1569-O88-1,21 Apr 2025,PO for250 units Adv Backup Microsoft 365 Backup - 2025,RivYv Technologies,MACRO,PO for250 units Adv Backup Microsoft 365 Backup - 2025,Office Assets,Office Assets,8800.0,USD,2025,4,1569,RFPO-1569-O88,Base PO
RFPO-1569-O89-1,21 Apr 2025,PO for 250 units of Acronis Cyber Protect Cloud - 2025,RivYv Technologies,MACRO,PO for 250 units of Acronis Cyber Protect Cloud - 2025,Office Assets,Office Assets,6462.5,USD,2025,4,1569,RFPO-1569-O89,Base PO
RFPO-1569-O90-1,21 Apr 2025,PO for RiB Candy iTWO Annual Subscription - Lebanon Office,RivYv Technologies,MACRO,PO for RiB Candy iTWO Annual Subscription - Lebanon Office,Office Assets,Office Assets,2270.0,USD,2025,4,1569,RFPO-1569-O90,Base PO
